nome,lista,link
RE 668976 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40519&amp;data=28/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA9>
RE 886043 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40533&amp;data=28/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA10>
ARE 948913 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40521&amp;data=28/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA12>
ARE 735498 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40523&amp;data=28/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA13>
RE 937984 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40524&amp;data=28/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA14>
ARE 955730 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40525&amp;data=28/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA15>
ARE 966968 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40474&amp;data=28/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
ARE 970629 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40455&amp;data=28/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
ARE 756462 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40456&amp;data=28/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 714475 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40457&amp;data=28/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
ARE 950718 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40458&amp;data=28/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
ARE 927722 EMB.DECL. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40475&amp;data=28/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
ARE 709898 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40459&amp;data=28/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
HC 117413 AG.REG. NO HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40771&amp;data=28/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
RE 887621 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40391&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
ARE 934953 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40472&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
ARE 940418 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40462&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
ARE 931661 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40482&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
RE 957594 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40483&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
AI 705727 SEGUNDO AG.REG. NO AGRAVO DE INSTRUMENTO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40484&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
RE 654747 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40463&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
ARE 961292 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40464&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
ARE 895476 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40497&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA9>
RE 961968 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40515&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA11>
RE 594169 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40516&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA12>
RE 916425 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40576&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA13>
ARE 959911 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40577&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA14>
HC 132788 AG.REG. NO HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40833&amp;data=28/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA15>
MS 25967 EMB.DECL. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40485&amp;data=28/06/2016&amp;ministro=MIN.EDSONFACHIN&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
Rcl 23542 AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40486&amp;data=28/06/2016&amp;ministro=MIN.EDSONFACHIN&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
ARE 953448 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40466&amp;data=28/06/2016&amp;ministro=MIN.EDSONFACHIN&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 635487 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40467&amp;data=28/06/2016&amp;ministro=MIN.EDSONFACHIN&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
RE 708130 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40468&amp;data=28/06/2016&amp;ministro=MIN.EDSONFACHIN&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
HC 122240 EMB.DECL. NO HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40791&amp;data=28/06/2016&amp;ministro=MIN.EDSONFACHIN&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
RHC 119325 EMB.DECL. NO RECURSO ORDINÁRIO EM HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40772&amp;data=28/06/2016&amp;ministro=MIN.EDSONFACHIN&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
ARE 926727 EMB.DECL. NOS SEGUNDOS EMB.DECL. NO TERCEIRO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40792&amp;data=28/06/2016&amp;ministro=MIN.EDSONFACHIN&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA9>
ARE 950504 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40793&amp;data=28/06/2016&amp;ministro=MIN.EDSONFACHIN&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA10>
ARE 851109 SEGUNDOS EMB.DECL. NO AG.REG. NOS EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40812&amp;data=28/06/2016&amp;ministro=MIN.EDSONFACHIN&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA11>
Rcl 23369 AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40880&amp;data=28/06/2016&amp;ministro=MIN.CELSODEMELLO&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA1>
Rcl 23379 EMB.DECL. NO AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40893&amp;data=28/06/2016&amp;ministro=MIN.CELSODEMELLO&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA2>
Rcl 22429 EMB.DECL. NO AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40991&amp;data=28/06/2016&amp;ministro=MIN.CELSODEMELLO&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA3>
ARE 948438 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40882&amp;data=28/06/2016&amp;ministro=MIN.GILMARMENDES&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA2>
ARE 953024 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40883&amp;data=28/06/2016&amp;ministro=MIN.GILMARMENDES&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA3>
Rcl 23729 AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40878&amp;data=28/06/2016&amp;ministro=MIN.GILMARMENDES&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA4>
ARE 956752 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40879&amp;data=28/06/2016&amp;ministro=MIN.GILMARMENDES&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA5>
RE 961954 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40838&amp;data=28/06/2016&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA1>
ARE 953550 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40839&amp;data=28/06/2016&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA2>
Rcl 23677 AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40840&amp;data=28/06/2016&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA3>
ARE 940292 AG.REG. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40841&amp;data=28/06/2016&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA4>
RE 921449 SEGUNDO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40842&amp;data=28/06/2016&amp;ministro=MIN.C%C3%81RMENL%C3%9ACIA&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA5>
RE 936642 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40469&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA1>
ARE 936199 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40470&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA2>
RE 951290 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40491&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA3>
RE 951933 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40492&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA4>
ARE 944437 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40493&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA5>
RE 958652 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40494&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA6>
ARE 753134 SEGUNDO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40495&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA7>
HC 134549 AG.REG. NO HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40911&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA8>
HC 134440 EMB.DECL. NO HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40912&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA9>
ARE 857028 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40931&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA10>
ARE 764611 EMB.DECL. NOS EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40932&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA11>
ARE 945638 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40934&amp;data=28/06/2016&amp;ministro=MIN.DIASTOFFOLI&amp;colegiado=2T&amp;sessao=O&amp;lista=LISTA12>
HC 127894 ,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40219&amp;data=21/06/2016&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
AO 1781 AG.REG. NA AÇÃO ORIGINÁRIA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40220&amp;data=21/06/2016&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
AO 1795 AG.REG. NA AÇÃO ORIGINÁRIA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40529&amp;data=21/06/2016&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
AO 1780 AG.REG. NA AÇÃO ORIGINÁRIA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40530&amp;data=21/06/2016&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
ARE 941693 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40221&amp;data=21/06/2016&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
ARE 953075 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40223&amp;data=21/06/2016&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
RE 953237 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40224&amp;data=21/06/2016&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
ARE 950527 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40225&amp;data=21/06/2016&amp;ministro=MIN.MARCOAUR%C3%89LIO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
RE 873319 AG.REG. NO AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40227&amp;data=21/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
ARE 933933 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40204&amp;data=21/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RE 823583 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40228&amp;data=21/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
ARE 960665 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40206&amp;data=21/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
MS 33195 AG.REG. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40209&amp;data=21/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
ARE 927220 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40210&amp;data=21/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
ARE 955726 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40251&amp;data=21/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
ARE 867423 EMB.DECL. NO SEGUNDO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40252&amp;data=21/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA8>
ARE 941466 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40253&amp;data=21/06/2016&amp;ministro=MIN.LUIZFUX&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA9>
ARE 713629 EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40216&amp;data=21/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
ARE 890744 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40217&amp;data=21/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
ARE 934055 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40218&amp;data=21/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
ARE 869565 AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40222&amp;data=21/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
HC 134584 AG.REG. NO HABEAS CORPUS,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40453&amp;data=21/06/2016&amp;ministro=MIN.ROSAWEBER&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
Rcl 23051 AG.REG. NA RECLAMAÇÃO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40191&amp;data=21/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA1>
RMS 26349 AG.REG. NO RECURSO ORD. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40192&amp;data=21/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA2>
RMS 25267 AG.REG. NO RECURSO ORD. EM MANDADO DE SEGURANÇA,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40193&amp;data=21/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA3>
RE 955845 EMB.DECL. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40197&amp;data=21/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA4>
RE 955791 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40198&amp;data=21/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA5>
ARE 923102 EMB.DECL. NO AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40199&amp;data=21/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA6>
RE 933986 AG.REG. NO RECURSO EXTRAORDINÁRIO,True,<200 https://www.stf.jus.br/portal/pauta/listaMinistroInterface.asp?seqLista=40226&amp;data=21/06/2016&amp;ministro=MIN.ROBERTOBARROSO&amp;colegiado=1T&amp;sessao=O&amp;lista=LISTA7>
